sap_id,name,branch_id,store_type,operational_date,address,latitude,longitude,phone,zipcode
BM04,KF Slamet Riyadi (KF 176),40,MEDICAL,1/1/2003,"Jl. Slamet Riyadi RT 05 RW 02, Kel. Karang Asam Ilir, Kec. Sungai Kunjang, Kota Samarinda",-0.507002,117.118889,08115583904,75126
BM05,KF Antasari (KF 177),40,MEDICAL,1/1/2003,Jl. P. Antasari No. 3,-0.492612,117.127111,08115583905,20856
BM06,KF Bhayangkara Btg (KF 257),40,BASIC_HEALTH,1/1/2003,Jl. Bhayangkara No. 18,0.137912,117.465629,08115583906,29355
BM07,KF Cendrawasih (KF 273),40,HEALTH_AND_CARE,1/1/2003,Jl. Basuki Rahmat No. 22,-0.476171,117.160084,08115583907,75119
BM08,KF Bung Tomo (KF 354),40,HEALTH_AND_CARE,1/1/2009,Jl. Bung Tomo No. 50,-0.514783,117.127877,08115583908,75131
BM09,KF A. Yani Btg (KF 361),40,HEALTH_AND_CARE,1/1/2009,Jl. Ahmad Yani No. 37,0.132577,117.488599,08115583909,75311
BM10,KF Diponogoro (KF 378),40,MEDICAL,8/1/2010,Jl. Diponegoro No. 68,-0.500738,117.151797,08115583910,75112
BM11,KF PMI (KF 385),40,SUPER_STORE,1/1/2011,"Jl. Palang Merah Indonesia No.25 Sidodadi, Samarinda Ulu",-0.4786521,117.1433891,08115583911,34876
BM12,KF AW. Syahranie (KF 439),40,BASIC_HEALTH,9/1/2013,"Jl. A.Wahab Syahranie, Ruko Syahranie Center No.6 Kel. Air Hitam, Kec. Samarinda Ulu Samarinda Kalimantan Timur",-0.4580999,117.139978,08115583912,20856
BM13,KF Juanda (KF 443),40,MEDICAL,4/1/2013,Jl. Ir. H. Juanda No.6 Kel. Air Putih Samarinda Kalimantan Timur,-0.482657,117.131685,08115583913,28711
BM1311,PPO Klinik KF Amanah,40,NONE,1/1/2019,Jl. Pm Noor  Rt.50 No.4 Sempaja Sam,0,0,08115801582,75118
BM15,KF Patimura (KF 523),40,BASIC_HEALTH,4/1/2014,"Jl. Pattimura No. 49, Baqa,Samarinda Seberang",-0.520113,117.146656,08115583914,75131
BM16,KF W. Hasyim (KF 528),40,BASIC_HEALTH,5/1/2014,Jl. W Hasim No. 23,-0.443183,117.155691,08115583915,75119
BM17,KF Timbau (KF 725),40,MEDICAL,12/1/2016,Jl. Wolter Mongonsidi Tenggarong,-0.435798,116.996719,08115583916,75572
BM18,KF Sambutan (KF 823),40,BASIC_HEALTH,9/16/2016,Jl.Sultan Alimuddin No.6 Sambutan,-0.517027,117.163774,08115583917,75114
BM19,KF Sukarame (KF 824),40,MEDICAL,1/17/2017,Jl.Awang Long Senopati No.27,-0.406009,116.989853,08115583918,75572
BM20,KF Rapak Indah (KF 860),40,BASIC_HEALTH,1/17/2017,Jl. Rapak Indah RT.01 No. 6,-0.504286,117.10912,08115583919,75126
BM21,KF Kadrie Oening (KF 854),40,BASIC_HEALTH,1/17/2017,Jl. Kadrie Oening RT.18 No. 89B,-0.473146,117.126395,08115583920,75122
BM22,KF Loa Janan (KF 907),40,HEALTH_AND_CARE,1/17/2017,"Jl. Cipto Mangunkusumo No. 2C RT.19, Kel. Simpang Tiga, Kec. Loa Janan Ilir, Kota Samarinda",-0.569968927,117.0872837,08115583921,75391
BM23,KF Palaran (KF 930),40,MEDICAL,11/17/2017,JL. TRIKORA RT.004,-0.560338999,117.1683869,08115583922,75241
BM24,KF. Sangatta,40,NULL,1/1/2020,JL.YOS SUDARSO SANGATTA,0,0,054925190,75683
BM25,Klinik Mandiri KF Amanah,40,NULL,1/1/1950,JL. PM. NOOR NO 4 RT. 50,0,0,0541220286,75118
BM26,KF DI Panjaitan,40,BASIC_HEALTH,1/1/2014,Jl. DI. Panjaitan Ruko Segiri 2 No. B-5,-0.4591031,117.1884252,08115583923,75119
BM27,KF Gunung Cermai (KF 1038),40,BASIC_HEALTH,8/13/2018,"Jl. Gunung Cermai Rt.01, Samarinda",-0.498776233,117.1357971,08115583924,75122
BM28,KF Gerilya (KF 1020),40,HEALTH_AND_CARE,7/23/2018,Jl. Gerilya Ruko 1B/1C Rt.10,-0.484107162,117.1740023,08115583925,30661
BM29,KF Barong Tongkok (KF 1290),40,BASIC_HEALTH,9/18/2020,Jl. Naras Gunaaq RT 4,-0.244783362,115.6888618,08115583926,75776
BM30,KF Yos Sudarso (KF 1265),40,MEDICAL,1/30/2020,Jl. Yos Sudarso II RT.16 NO.41,0.505241054,117.534354,08115583927,75683
BM33,KF PM NOOR,40,BASIC_HEALTH,1/1/1950,Jl. PM. Noor,-0.4533358,117.164977,08115801582,75118
3141,UNIT BISNIS SEMARANG,41,NONE,1/1/1950,,0,0,0,
BO01,KF.0017,41,BASIC_HEALTH,1/1/2003,Jl. Tentara Pelajar No. 16A,-7.009127,110.433964,08112922301,50249
BO02,KF Pandanaran Semarang,41,SUPER_STORE,1/1/2003,"Jl. Pandanaran No. 66, Semarang Tengah",-6.986907,110.416113,08112922302,50132
BO03,KF.0019,41,BASIC_HEALTH,1/1/2003,Jl. ST. Agung No. 1 A Komp.Pertokoan R. A/15,-7.007774,110.415696,08112922303,50232
BO04,KF.0071,41,HEALTH_AND_CARE,1/1/2003,Jl. Dr. Soetomo No. 3,-6.985427,110.408685,06281110678071,44161
BO05,KF.0153,41,HEALTH_AND_CARE,1/1/2003,Jl. Jati Raya Banyumanik No.1,-7.069452,110.418169,081110678154,50263
BO06,KF.0178,41,BASIC_HEALTH,1/1/2003,Jl. Brigjend. Sudiarto No.462,-7.011276,110.474587,081110678068,50192
BO07,KF.0182,41,MEDICAL,1/1/2003,Jl. Brigjen Sudiarto No.30,-7.334678,110.498096,08112922307,50227
BO08,KF.0203,41,BASIC_HEALTH,1/1/2003,Jl. Diponegoro No.212,-7.137899,110.405282,08112922308,50512
BO09,KF.0237,41,HEALTH_AND_CARE,1/1/2003,Jl. Dr. Susanto No.31,-6.746902,111.041386,08112922309,59119
BO10,KF.0259,41,HEALTH_AND_CARE,1/1/2003,Jl. Fatmawati No. 42,-7.034063,110.467578,08112922310,59255
BO11,KF.0260,41,HEALTH_AND_CARE,1/1/2003,Jl. DI Panjaitan No.47,-6.985381,110.418786,08112922311,50134
BO12,KF.0271,41,BASIC_HEALTH,1/1/2003,"Jl. Dokter Cipto No. 49, Semarang Timur",-6.976839,110.43495,08112922312,62182
BO13,KF.0279,41,HEALTH_AND_CARE,1/1/2003,Jl. Lukmonohadi No.10,-6.818779,110.837105,08112922313,59343
BO14,KF.0324,41,BASIC_HEALTH,1/1/2007,Jl. Raya Ngaliyan No. 1B,-6.991996,110.352912,08112922314,50185
BO15,KF.0374,41,BASIC_HEALTH,1/1/2010,Jl. Rsu No. 13,-7.147903,111.593742,08112922315,58312
BO16,KF.0441 Anjasmoro,41,HEALTH_AND_CARE,6/1/2013,Jl. Anjasmoro Raya No. 4-B,-6.973774,110.390367,081110678155,45365
BO17,KF.0469 Majapahit,41,MEDICAL,9/1/2013,Jl. Brigjen Sudiarto No. 321 C,-7.007578,110.459761,08112922319,50246
BO18,KF.0468 Gajah,41,BASIC_HEALTH,9/1/2013,Jl. Bridgen Sudiarto No. 226,-7.004781,110.452905,0+62 8112922320,50248
BO1811,PPO Klinik KF Medoho Gajah,41,NONE,1/1/2019,Jl. Medoho 1 No. 18 Rt.001 Rw.001 K,-6.98183471,110.40928,08139871998,50162
BO1812,PPO Klinik KF USM Gajah,41,NONE,1/1/2019,"Jl. Soekarno Hatta, Tlogosari, Sema",-6.982372,110.453054,08112886398,50113
BO19,KF.0445 Citarum,41,HEALTH_AND_CARE,6/1/2013,Jl. Citarum Raya No. 60,-6.969453,110.436192,08112922317,50122
BO20,KF.0442,41,BASIC_HEALTH,3/1/2022,"Jl. Ahmad Yani RT 02 RW 01 Sidomulyo Ungaran Timur, Ungaran Timur,Kab. Semarang, Jawa Tengah, - 50514",-7.133228854,110.4095353,08112922318,21455
BO21,KF.0584 Abdurahman,41,BASIC_HEALTH,11/1/2014,Jl. Abdul Rahman Saleh No. 82,-6.991536,110.38116,08112922321,50149
BO22,KF.0593 Purwodadi,41,MEDICAL,1/1/2015,Jl. Let.Jend R Suprapto No. 12,-7.09399,110.913491,08112922322,35674
BO23,KF. 0699 Ngesrep Banyumanik,41,HEALTH_AND_CARE,12/12/2015,Jl. Ngesrep Timur V No. 69 RT,-7.05094,110.425233,081110678096,50269
BO24,KF. JEPARA,41,BASIC_HEALTH,11/1/2020,Jl. Wahid Hasyim,-6.604751,110.679871,08112898607,59426
BO2411,PPO Klinik KF Mayong Jepara,41,MEDICAL,1/1/2019,"Jl. Raya Jepara-Kudus KM. 22, No 05",-6.695083,110.771323,02917517102,59465
BO25,KF Tlogosari,41,MEDICAL,11/10/2022,"Jl. Tlogosari Raya II No. 46, Kel.",-6.98249,110.46018,08112780177,50113
BO26,KF. VETERAN,41,BASIC_HEALTH,9/1/2018,Jl. Veteran 30-30A,-6.995694,110.412841,06281110678070,45588
BO27,KF KENDAL SEMARANG,41,BASIC_HEALTH,12/1/2018,Jl. Laut No 16 A Kel. Patukangan Kendal,-6.91868,110.20521,08112882043,51311
BO28,KF 1042 Pemuda Pati,41,MEDICAL,12/1/2018,"Jl. Pemuda No.288 DS. Kalidoro, Kec",-6.75347,111.04953,08112962823,59111
BO29,KF SRONDOL,41,NULL,12/1/2018,Jl. Perintis Kemerdekaan No. 178B Semarang,-7.063208,110.413067,08112882042,50263
BO30,KF BANJARSARI,41,BASIC_HEALTH,1/1/2019,Jl. Timoho Raya,-7.060462,110.443685,081110678069,68455
BO31,KF Mijen,41,BASIC_HEALTH,5/13/2019,Jl. MR. Moch. Ichsan Rt.01/Rw.10,-7.019311,110.337398,08112886396,56258
BO32,KF Ambarawa,41,HEALTH_AND_CARE,3/11/2019,Jl. Jendral Sudirman No.88 C,-7.255842,110.406954,081110678095,50612
BO33,KF Pamularsih,41,HEALTH_AND_CARE,5/13/2019,Jl. Pamularsih No. 71 F,-6.987487,110.392111,081110678156,50149
BO34,Apotek KF USM,41,NONE,5/9/2019,Jl Soekarno Hatta,-6.9824726,110.4531148,08112886398,50196
BO35,KF Demak,41,BASIC_HEALTH,12/1/2019,"Jl. Pemuda, Demak",-6.8902589,110.6401744,08112780114,59511
BO36,KF Prambatan,41,BASIC_HEALTH,12/1/2019,Jl. Kudus Jepara No 519 Prambatan Lor Kec Kaliwungu,-6.801255,110.82214,081110678076,59332
BO37,KF Wonosobo,41,BASIC_HEALTH,12/1/2019,Jl. Veteran Kec Wonosobo,-7.365579,109.902697,08112680117,56317
BO38,KF 18 OSHCS Pemuda,41,BASIC_HEALTH,12/1/2019,Jl. Pemuda No. 135,-6.979936,110.413603,081110678067,50132
BO41,KF Unwahas,41,BASIC_HEALTH,1/1/1950,"Jl. Menoreh Raya No. 94, Kel. Sampa",-7.011861,110.390744,08112886397,50231
3145,UNIT BISNIS SIDOARJO,42,NONE,1/1/1950,,0,0,0,
BS01,KF.0065,42,SUPER_STORE,1/1/2003,Jl. Gajah Mada No. 62,-7.46434,112.439295,081252221865,58253
BS0101,KLINIK - KF.0065,42,,1/1/2003,,0,0,0,
BS02,KF.0119 Sidoarjo,42,HEALTH_AND_CARE,1/1/2007,Jl. Deltasari Blok AN No. 11,-7.364575,112.7341,08113334119,61256
BS03,KF.0124,42,HEALTH_AND_CARE,1/1/2003,Jl. Raya Sedati Gede No. 59,-7.377854,112.762912,08113110124,61253
BS0301,KF.0124,42,,1/1/2003,,0,0,0,
BS04,KF.0165 Pasuruan,42,BASIC_HEALTH,1/1/2003,Jl. Dr.Wahidin sel. No. 59,-7.659712,112.902369,081217373636,67117
BS0401,KLINIK - KF.0165 Pasuruan,42,,1/1/2003,,0,0,0,
BS05,KF.0180 Pahlawan,42,HEALTH_AND_CARE,1/1/2003,Jl. Pahlawan No. 10,-7.44975,112.70835,081110678066,61213
BS06,KF.0261,42,BASIC_HEALTH,1/1/2003,Jl. Majapahit No. 38,-7.460989977,112.7172455,082231342520,61234
BS0601,KLINIK - KF.0261,42,,1/1/2003,,0,0,0,
BS07,KF.0521 Taman Pondok Jati,42,,3/14/2014,,0,0,0,
BS08,KF.0603 Gedangan,42,MEDICAL,12/3/2014,Jl. Ahmad Yani No. 119,-7.392035,112.727616,082331622300,66272
BS09,KF.0604 Jombang,42,HEALTH_AND_CARE,12/3/2014,Jl. Pres. KH. Abdurrahman Wahid No. 43,-7.538721,112.243584,08113000697,61419
BS10,KF.0638 Puri Indah,42,HEALTH_AND_CARE,2/2/2015,Jl. Cemengkalang 35 A-B,-7.44327,112.68892,08113599975,61234
BS11,KF.Diponegoro,42,MEDICAL,12/12/2015,Jl. Diponegoro No. 104,-7.45829,112.713626,081333313423,61213
BS12,KF.Nganjuk,42,HEALTH_AND_CARE,12/12/2015,Jl. Abdul Rahman Saleh No. 105 Nganjuk,-7.603226,111.893911,081132010111,62181
BS1201,KLINIK - KF.Nganjuk,42,,12/12/2015,,0,0,0,
BS13,KF Mojosari,42,HEALTH_AND_CARE,8/16/2016,Jl. Brawijaya No. 75 Mojosari,-7.520788,112.566251,08113277575,61384
BS1301,Klinik KF Mojosari,42,,1/1/1950,,0,0,0,
BS14,KF Damarsi,42,,11/16/2016,,0,0,0,
BS15,KF Krian,42,BASIC_HEALTH,11/16/2016,Jl. Surabaya-Mojokerto No. 71,-7.40435,112.586025,0811332043,61262
BS16,KF. REWWIN,42,MEDICAL,12/1/2016,Jl. Brigjen Katamso  No. 25,-7.349717,112.748775,08113310209,62292
BS17,KF. Kertosono,42,,6/1/2017,,0,0,0,
BS18,KF. Bangil Pasuruan,42,BASIC_HEALTH,2/1/2017,Jl. Ahmad Yani No. 21,-7.597694,112.780964,082335290139,67153
BS19,KF Tropodo,42,BASIC_HEALTH,7/15/2019,Jl. Letjen Suprapto No. 57 Waru-Sidoarjo,-7.355072,112.765794,085655222203,61256
BS20,KF PANDAAN,42,MEDICAL,7/1/2018,Jl. Urip Sumoharjo Pandaan,-7.653925,112.69544,08113301551,67156
BS21,KF PEPELEGI,42,BASIC_HEALTH,7/1/2018,Ruko Pepiland Blok B No. 18. Pepelegi,-7.35918,112.718968,082183141115,61256
BS22,KF Gedangan 2,42,,9/1/2018,,0,0,0,
BS23,KF CITRA MEDIKA,42,NONE,7/20/2019,Jl. Ray Jetak No. 9 Pandaan Pasuruan,-7.672301,112.702908,081232593458,67156
BS2301,Klinik KF Citra Medika,42,,1/1/1950,,0,0,0,
BS24,KF Panglima Sudirman,42,MEDICAL,11/1/2019,Jl. Panglima Sudirman No. 36 Pasuruan,-7.650555,112.900745,08113780036,59327
BS25,KF Kedawung,42,HEALTH_AND_CARE,6/9/2020,Jl. Raya Banyu Biru KM.1 Kedawung Pasuruan,-7.705864,112.975251,081249314846,67184
BS26,KF Safe N Lock,42,NONE,4/1/2022,Jl.Lingkar Timur KM. 5.5 Rangkah Kidul,-7.465073,112.739292,081138006644,61234
BS27,KF Wage Sidoarjo,42,BASIC_HEALTH,7/1/2020,Jl. Aryo Babengah No. 240 Sidoarjo,-7.36998,112.715742,081215314525,61254
BS28,KF Basuni Mojokerto,42,BASIC_HEALTH,2/10/2021,,0,0,0,
BS29,KF Sukodono,42,MEDICAL,9/20/2020,"Jl. Karang Nongko No. 18, Sukodono, Sidoarjo",-7.410175,112.672905,081352322376,59552
3143,UNIT BISNIS SORONG,43,NONE,1/1/1950,,0,0,0,
BQ01,KF.0130,43,BASIC_HEALTH,1/1/2003,Jl. Jend. Sudirman No. 1,-0.88626,131.286693,081110678168,98415
BQ02,KF.0205 Central,43,BASIC_HEALTH,1/1/2003,Jl. A. Yani No. 17,-0.879479,131.264374,081148501969,98414
BQ04,KF.Jupiter,43,BASIC_HEALTH,12/1/2014,Jl. Sungai Maruni No.,-0.891134,131.316292,081148501964,98419
BQ05,KF.Sanggeng,43,BASIC_HEALTH,3/1/2015,Jl. Yos Sudardo Sanggeng,-0.862069,134.066292,081110678157,98312
BQ06,KF.A Yani A Yani,43,HEALTH_AND_CARE,4/1/2015,Jl. A. Yani No. 34 Depan Masji,-0.882846,131.281976,081148501946,98416
BQ07,KF FAKFAK,43,BASIC_HEALTH,9/16/2016,Jl. Yos sudarso RT 06 Kel. dulanpokpok Kec. pariwari Kab.fakfak,-2.931611,132.295181,081110678169,98611
BQ11,KF Aimas,43,BASIC_HEALTH,10/1/2018,"Jl. Sorong - Klamono, Samping Alun Alun Aimas, Kab. Sorong, Papua Barat",-0.956822,131.336339,081110678158,98456
BQ12,KF Raja Ampat,43,BASIC_HEALTH,1/1/1950,Jl. Poros No. 30 Kota Waisai,-0.42322,130.81724,081148501937,98482
3147,UNIT BISNIS SUKABUMI,44,NONE,1/1/1950,,0,0,0,
BU01,KF.0008,44,BASIC_HEALTH,1/1/2003,Jl. Veteran II No. 2,-6.919213,106.927644,08111169730,43114
BU0112,PPO Klinik KF Cimangkok,44,BASIC_HEALTH,1/1/2019,Jl. Raya Sukabumi Cianjur Kec. Suka,0,0,0263,43191
BU0113,PPO Klinik KF 008,44,BASIC_HEALTH,1/1/2019,Jl. Veteran II No.2,0,0,0263,43111
BU02,KF.0221,44,BASIC_HEALTH,1/1/2003,Jl. Jend. Sudirman No. 81B,-6.919471,106.9175601,08111169731,92352
BU03,KF.0317,44,HEALTH_AND_CARE,1/1/2007,Jl. Dr. Muardi No.150E,-6.813278,107.136892,081110678556,43216
BU0312,PPO Klinik KF PT Pratama Nike,44,BASIC_HEALTH,1/1/2019,"Jl. Raya Sukabumi Cianjur Km 13-14,",0,0,0263,43191
BU04,KF.0335 Cicurug,44,HEALTH_AND_CARE,1/1/2008,Jl. Siliwangi No. 416,-6.779926,106.784035,08111169732,43359
BU05,KF.0351 Cibadak,44,NONE,1/1/2009,Jl. Siliwangi No. 70,-6.894348,106.793093,08111169734,40241
BU06,KF.0365 Selokopi,44,BASIC_HEALTH,1/1/2010,Jl. Ir. H. Juanda No. 15 Rt 01/13 Kel. Pamoyanan,-6.817529,107.136425,08111169735,16136
BU07,KF 0408 Ciamacan,44,BASIC_HEALTH,1/1/2012,Jl. Raya Cipanas - Cimacan Cianjur,-6.7189197,107.0313202,081110678303,41251
BU08,KF.0505 Cipanas,44,BASIC_HEALTH,2/1/2014,Jl. Raya Cipanas KM 81.3 RT 03/02 Desa Gadong Kecamatan Pacet,-6.736725,107.04346,081110678306,16770
BU09,KF.0549 Sukaraja,44,MEDICAL,1/1/2014,Jl.  Raya Ngaweng No. 35 RT 03/18 Desa Sukaraja Kec. Sukaraja,-6.919618,106.953117,081110678569,21256
BU10,KF 0686 Siliwangi,44,MEDICAL,4/1/2015,"JL. SILIWANGI NO 92, SELABATU, CIKOLE, SUKABUMI",-6.91427,106.93585,08111169739,43113
BU11,KF Pelabuhan Ratux,44,BASIC_HEALTH,11/16/2016,Jl.Siliwangi No.49 Pel Ratu -Sukab,-6.988212,106.547653,08111169740,34375
BU12,KF. Cisaat,44,BASIC_HEALTH,11/16/2016,Jl.Raya Cibolang Cisaat-Sukabumi,-6.902617,106.88238,08111169741,43152
BU13,KF. Karang Tengah,44,NULL,12/1/2016,Jl. Raya Bandung Km 02 Desa Sabandar Kecamatan Karangtengah Kabupaten Cianjur 43281,-6.804894,107.165392,08111169742,43281
BU17,Apotek KF Cipoho,44,MEDICAL,8/1/2018,Jl. Pelabuhan II No.21 Kota Sukabumi,-6.932841,106.925331,08111169745,43283
BU18,Apotek KF Otista Sukabumi,44,HEALTH_AND_CARE,9/1/2018,Jl. Otista No.70 Kota Sukabumi,-6.928553,106.933242,08111169746,40558
BU20,KF CIRANJANG,44,HEALTH_AND_CARE,8/1/2018,"Jl. Raya Bandung No.170 Ciranjang, Kab. Cianjur",-6.813852,107.246586,08111169747,43282
BU22,KF Pasir Hayam,44,NONE,4/25/2019,"JL. Raya Cianjur - Sukabumi, Desa Sirnagalih, Kec CIlaku, Kab Cianjur",-6.845184,107.127021,0811118413,46187
BU23,KF Ciaul,44,BASIC_HEALTH,12/1/2019,"Jl. RA Kosasih Rt 02 Rw 02, Kel. Subang Jaya, Kec. Cikole, Sukabumi, Jawa Barat",-6.92258,106.942345,08111161120,43113
3146,UNIT BISNIS SURABAYA,45,NONE,1/1/1950,,0,0,0,
BT01,KF 0022 UPN,45,BASIC_HEALTH,1/1/2003,"Jl. Rungkut Madya No. 207 C, Surabaya",-7.331628,112.787308,081216199699,60293
BT02,KF.0023 Kendangsari,45,BASIC_HEALTH,1/1/2003,Jl. Raya Kendangsari Blk.J/7,-7.320861,112.749562,08113472525,60292
BT03,KF.0024 Dharmawangsa,45,MEDICAL,1/1/2003,Jl. Dharmawanagsa No. 24,-7.26957,112.756204,08113290024,60286
BT04,KF.0025 Darmo 2-4,45,MEDICAL,1/1/2003,Jl. Raya Darmo No. 2-4,-7.27755,112.7408,087797999007,60264
BT05,KF.0026,45,MEDICAL,1/1/2003,"Jalan Diponegoro No.26, Darmo, Surabaya, Jawa Timur",-7.29249643,112.7376987,081217948826,60264
BT06,KF.0035 Ngagel,45,BASIC_HEALTH,1/1/2003,Jl. Ngagel Jaya Sel No.109,-7.293473,112.756899,081110678255,60283
BT07,KF.0045 Darmo 94,45,BASIC_HEALTH,1/1/2003,Jl. Raya Darmo No. 94,-7.288561,112.738871,08113214545,60264
BT0711,PPO Klinik KF Pratama Sebelas Medika,45,MEDICAL,1/1/2019,"Jl. Bung Tomo No. 5, Surabaya",-7.290253909,112.7466953,031,60241
BT08,KF.0052,45,BASIC_HEALTH,1/1/2003,Jl. Raya Dukuh Kupang No. 54,-7.282888,112.71602,081216863450,60225
BT09,KF.0163,45,NONE,1/1/2003,Jl. Jokotole No. 5,-7.028535,112.754313,081294970055,68167
BT10,KF.0166,45,BASIC_HEALTH,1/1/2003,Jl. A. Yani No. 228,-7.335556,112.729173,08113190166,60235
BT11,KF.0175,45,BASIC_HEALTH,1/1/2005,Jl. Karangmenjangan No. 9,-7.2667394,112.7612327,085158050175,57384
BT12,KF.0243,45,BASIC_HEALTH,1/1/2003,Jl. Raya Arjuno No. 151,-7.267541,112.728725,081110678243,70571
BT13,KF.0274 PAMEKASAN,45,NONE,1/1/2003,Jl. Trunojoyo 92 Pamekasan,-7.159516,113.481658,08113500274,69317
BT14,KF.0304,45,BASIC_HEALTH,1/1/2005,Jl. Perak Timur No. 166,-7.223227,112.732499,08994000304,60164
BT15,KF.0407 MULYO,45,BASIC_HEALTH,1/1/2012,Jl. Mulyosari No. 157,-7.269606,112.796761,082320866626,68359
BT16,KF.0419 Trunojoyo,45,NONE,1/1/2012,Jl. Trunojoyo No.75A Bangkalan,-7.027838,112.756417,081110678214,68261
BT17,KF 0432 Ampel,45,BASIC_HEALTH,1/1/2013,"Jalan K.H.M Mansyur No.77, Kel. Nyamplungan",-7.2327564,112.741094,08113393322,
BT18,KF 485 Bukit Palma,45,BASIC_HEALTH,1/1/2013,Jln. Alas Malang no.171 Surabaya,-7.26191,112.635756,08113140485,60198
BT19,KF.0460 Gwalk,45,BASIC_HEALTH,1/1/2013,Jl. Ruko Taman Gapuro B-2.G.Walk,-7.287202,112.655805,08113289460,15530
BT20,KF.0511 Klampis,45,MEDICAL,1/1/2013,"Jl. Klampis Jaya no. 10 E ,,",-7.2873895,112.7759524,082228970055,60117
BT21,KF.0526 RUNGKUT,45,BASIC_HEALTH,1/1/2014,"Jl. Rungkut Madya no. 97 ,",-7.331324,112.77874,08113250526,60293
BT22,KF.0459 LIDAH WETAN,45,MEDICAL,1/1/2013,JL. Menganti no.854,-7.306832,112.666022,081335999842,60213
BT23,KF.Manukan,45,NONE,12/15/2014,Jl. Manukan Lor 3K No.6 Surabaya,-7.259923,112.66533,081389998840,60185
BT25,KF.Lontar,45,BASIC_HEALTH,12/15/2015,"Jl. Raya Lontar No. 111, Ruko Villa Valensia",-7.284933,112.674711,085732764800,61173
BT26,KF.Kallibokor,45,BASIC_HEALTH,12/12/2015,Jl. Raya Ngagel Jaya No. 1,-7.287234,112.756038,08113280093,60283
BT27,KF Ketintang,45,BASIC_HEALTH,3/16/2016,Jl. Raya Ketintang No. 178,-7.309888,112.731484,08113475656,60231
BT28,KF Sumenep,45,NONE,3/16/2016,"Jl. KH Mansyur No. 42 Desa Pangarangan, Sumenep",-7.010641,113.870566,081779859403,69412
BT29,KF Sampang,45,NONE,8/1/2016,Jl.  Rajawali No.25A,-7.199265,113.241939,082337657988,69216
BT35,KF KUPANG JAYA,45,MEDICAL,11/16/2016,Jl. Kupang Jaya Blok B - 4 Surabaya,-7.276075,112.70672,081334714074,60189
BT36,KF 836 Estheva Jemursari,45,BASIC_HEALTH,12/1/2016,Jl. Raya Jemursari No.203,-7.31661,112.75227,08113086866,60239
BT38,KF. Kusuma Bangsa,45,BASIC_HEALTH,8/17/2017,Jl. Kusuma Bangsa No. 27,-7.255286,112.750117,081233523656,60272
BT39,KF. Banyu Urip II,45,BASIC_HEALTH,8/17/2017,Jl. Banyu Urip No. 137C,-7.2703716,112.7201975,082130009735,35373
BT42,Apotek KF Bendul Merisi,45,BASIC_HEALTH,12/1/2017,Jl. Bendul Merisi No.53 Surabaya,-7.30582,112.739915,081110678195,60239
BT43,Apotek KF HR Muhammad,45,BASIC_HEALTH,8/1/2018,Jl. HR Muhammad No.21 Surabaya,-7.286402,112.700143,082332907438,60226
BT44,Apotek KF Balongsari Tama,45,MEDICAL,8/1/2018,Jl. Balongsari Tama No.73 Surabaya,-7.262368,112.677859,08113524449,58253
BT45,KF 994 Sukolilo,45,MEDICAL,8/1/2018,"Jl. Nginden Semolo No.22, RT.002/RW.01, Nginden Jangkungan",-7.299570588,112.764325,81336394448,59172
BT46,KF KHM. KHOLIL BANGKALAN,45,NONE,5/5/2003,"Jl. KHM. Kholil No. 102 A Bangkalan, Madura",-7.037084,112.741898,082233592886,69115
BT47,KF Dharmahusada,45,MEDICAL,1/1/2019,Jl. Raya Dharmahusada No. 117 C Surabaya,-7.265498,112.76559,082141056544,57384
BT48,KF Manukan Tama II,45,MEDICAL,2/1/2019,Jl. Manukan Tama No. 139 Surabaya,-7.264582,112.667022,085648345167,15530
BT49,KF Penjaringan,45,MEDICAL,3/25/2019,"Jl. Raya Pandugo No.72, Penjaringan Sari",-7.321290924,112.7870442,087753423271,60293
BT50,KF Undaan,45,MEDICAL,2/26/2019,Jl. Undaan Kulon No. 69 Surabaya,-7.249580825,112.7451109,03135976353,60274
BT51,KF Wiyung 2,45,BASIC_HEALTH,1/20/2019,"Jl. Menganti No.177, Wiyung, Kec. Wiyung, Kota SBY, Jawa Timur",-7.313936,112.698459,08113241919,60229
BT52,KF Kebonsari,45,BASIC_HEALTH,6/12/2019,Jl. Kebonsari Manunggal No. 7 Surabaya,-7.327709,112.713155,081259688288,56553
BT54,KF Tambak Rejo,45,NONE,5/23/2019,Jl. Tambak Rejo No. 84 C - D Surabaya,-7.245351,112.758601,081231241374,54391
BT56,KF Suramadu,45,BASIC_HEALTH,8/26/2019,Jl. Kedung Cowek No. 189 Surabaya,-7.23327,112.7691902,08113233232,60125
BT58,Klinik Pratama KF Sebelas Medika,45,NULL,1/1/1950,"Jl. Bung Tomo No. 5-7, Surabaya",112.746707,-7.290228,03199022682,60241
BT60,Apotek KF H&B Pakuwon City Mall Surabaya,45,NONE,6/1/2021,"Jl. Kejawan Putih Mutiara Surabaya, Lt. GF - 29 , Pakuwon City Mall",-7.2771392,112.8060664,08113322819,60112
BT61,KF Express Bandara Juanda,45,NONE,1/1/1950,"Jl. Ir. H. Juanda, Betro, Kec Sedati Kabupaten Sidoardjo Jawa Timur 61253",-7.3788851,112.7851004,081336050656,61353
BT62,KF Kutisari,45,BASIC_HEALTH,1/1/1950,Jl. Kutisari Selatan. No.36,-7.33570431,112.7467521,085174133204,60291
